Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,18/03/2019,Banglore,New Delhi,BLR → BOM → NAG → DEL,06:45,10:35 16 Mar,27h 50m,2 stops,No info,12305
Air India,15/05/2019,Banglore,Delhi,BLR → DEL,10:00,12:45,2h 45m,non-stop,No info,6961
Multiple carriers,15/05/2019,Delhi,Cochin,DEL → BOM → COK,06:00,12:35,6h 35m,1 stop,No info,9794
Multiple carriers,27/05/2019,Delhi,Cochin,DEL → BOM → COK,17:30,01:30 28 May,8h,1 stop,No info,13377
Jet Airways,27/05/2019,Delhi,Cochin,DEL → BOM → COK,02:15,19:00,16h 45m,1 stop,In-flight meal not included,12898
Multiple carriers,27/06/2019,Delhi,Cochin,DEL → BOM → COK,11:25,19:15,7h 50m,1 stop,No info,7155
Multiple carriers,24/06/2019,Delhi,Cochin,DEL → BOM → COK,15:00,01:30 25 Jun,10h 30m,1 stop,No info,13377
Vistara,3/05/2019,Banglore,Delhi,BLR → DEL,11:30,14:20,2h 50m,non-stop,No info,4668
IndiGo,01/03/2019,Banglore,New Delhi,BLR → HYD → DEL,07:30,12:20,4h 50m,1 stop,No info,8110
Jet Airways,6/04/2019,Banglore,Delhi,BLR → DEL,08:20,11:20,3h,non-stop,In-flight meal not included,4544
