Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,9/04/2019,Delhi,Cochin,DEL → COK,14:05,17:55,3h 50m,non-stop,No info,6724
Jet Airways,24/06/2019,Delhi,Cochin,DEL → BOM → COK,22:50,19:00 25 Jun,20h 10m,1 stop,In-flight meal not included,10262
Vistara,21/05/2019,Banglore,Delhi,BLR → DEL,07:00,09:40,2h 40m,non-stop,No info,4668
IndiGo,6/03/2019,Delhi,Cochin,DEL → HYD → MAA → COK,11:55,21:20,9h 25m,2 stops,No info,6610
SpiceJet,15/05/2019,Chennai,Kolkata,MAA → CCU,08:20,10:35,2h 15m,non-stop,No info,3597
IndiGo,9/03/2019,Kolkata,Banglore,CCU → BLR,10:10,12:55,2h 45m,non-stop,No info,4462
Air India,6/03/2019,Delhi,Cochin,DEL → MAA → COK,06:05,09:25 07 Mar,27h 20m,1 stop,No info,12677
Multiple carriers,1/03/2019,Delhi,Cochin,DEL → BOM → COK,00:20,15:30,15h 10m,1 stop,No info,23170
IndiGo,6/06/2019,Kolkata,Banglore,CCU → BLR,04:40,07:15,2h 35m,non-stop,No info,4804
Multiple carriers,27/05/2019,Delhi,Cochin,DEL → BOM → COK,12:50,01:30 28 May,12h 40m,1 stop,No info,6795
