Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Vistara,12/06/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,09:05 13 Jun,16h 5m,1 stop,No info,7927
SpiceJet,1/05/2019,Kolkata,Banglore,CCU → BLR,09:00,11:25,2h 25m,non-stop,No info,4174
Air India,1/05/2019,Kolkata,Banglore,CCU → DEL → BLR,07:00,16:15,9h 15m,1 stop,No info,10203
Vistara,9/05/2019,Kolkata,Banglore,CCU → DEL → BLR,07:10,20:20,13h 10m,1 stop,No info,8610
Jet Airways,12/06/2019,Banglore,Delhi,BLR → DEL,15:15,18:10,2h 55m,non-stop,In-flight meal not included,5769
IndiGo,1/05/2019,Kolkata,Banglore,CCU → BLR,11:30,14:05,2h 35m,non-stop,No info,5644
Jet Airways,3/06/2019,Banglore,Delhi,BLR → DEL,07:10,10:10,3h,non-stop,In-flight meal not included,5769
Jet Airways,15/05/2019,Banglore,Delhi,BLR → DEL,06:00,08:45,2h 45m,non-stop,No info,7229
IndiGo,9/06/2019,Kolkata,Banglore,CCU → MAA → BLR,06:20,10:20,4h,1 stop,No info,4226
IndiGo,09/03/2019,Banglore,New Delhi,BLR → HYD → DEL,12:05,17:05,5h,1 stop,No info,4588
Jet Airways,21/05/2019,Mumbai,Hyderabad,BOM → HYD,10:20,11:50,1h 30m,non-stop,In-flight meal not included,4995
