Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,6/03/2019,Delhi,Cochin,DEL → BOM → COK,07:30,13:20,5h 50m,1 stop,No info,13628
GoAir,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,23:30,07:45 07 May,8h 15m,1 stop,No info,7451
Jet Airways,1/04/2019,Banglore,Delhi,BLR → DEL,07:10,10:10,3h,non-stop,No info,7229
Jet Airways,3/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,12:35 04 Jun,26h 55m,2 stops,In-flight meal not included,10368
IndiGo,1/06/2019,Chennai,Kolkata,MAA → CCU,11:35,14:00,2h 25m,non-stop,No info,3858
Jet Airways,21/05/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,10:05 22 May,12h 55m,1 stop,In-flight meal not included,8586
Jet Airways,18/05/2019,Kolkata,Banglore,CCU → BOM → BLR,05:45,19:50,14h 5m,1 stop,No info,14781
Air India,15/05/2019,Delhi,Cochin,DEL → HYD → BOM → COK,17:15,07:40 16 May,14h 25m,2 stops,No info,13039
Vistara,21/06/2019,Banglore,Delhi,BLR → DEL,21:00,23:50,2h 50m,non-stop,No info,5613
GoAir,09/03/2019,Banglore,New Delhi,BLR → DEL,11:40,14:35,2h 55m,non-stop,No info,7305
Jet Airways,24/06/2019,Delhi,Cochin,DEL → BOM → COK,18:15,04:25 25 Jun,10h 10m,1 stop,In-flight meal not included,10262
