Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,9/05/2019,Delhi,Cochin,DEL → BHO → BOM → COK,05:55,19:15,13h 20m,2 stops,No info,10861
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,04:40 02 May,7h 30m,1 stop,In-flight meal not included,10844
Air India,21/05/2019,Delhi,Cochin,DEL → MAA → COK,17:20,09:25 22 May,16h 5m,1 stop,No info,7480
IndiGo,24/06/2019,Delhi,Cochin,DEL → BOM → COK,17:10,01:30 25 Jun,8h 20m,1 stop,No info,5684
Jet Airways,6/06/2019,Delhi,Cochin,DEL → BOM → COK,16:00,19:00 07 Jun,27h,1 stop,No info,14714
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,18:00,8h 25m,1 stop,In-flight meal not included,9314
Air India,15/03/2019,Kolkata,Banglore,CCU → BLR,20:45,23:20,2h 35m,non-stop,No info,4435
Multiple carriers,27/06/2019,Delhi,Cochin,DEL → BOM → COK,07:30,19:00,11h 30m,1 stop,No info,11789
SpiceJet,3/04/2019,Banglore,Delhi,BLR → DEL,21:10,00:05 04 Apr,2h 55m,non-stop,No check-in baggage included,3919
Jet Airways,6/04/2019,Banglore,Delhi,BLR → DEL,15:15,18:10,2h 55m,non-stop,In-flight meal not included,5198
SpiceJet,24/03/2019,Banglore,New Delhi,BLR → DEL,05:45,08:35,2h 50m,non-stop,No check-in baggage included,4273
