Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,18/05/2019,Delhi,Cochin,DEL → BOM → COK,07:05,19:00,11h 55m,1 stop,In-flight meal not included,12373
SpiceJet,15/06/2019,Mumbai,Hyderabad,BOM → HYD,22:45,00:15 16 Jun,1h 30m,non-stop,No info,2017
Jet Airways,24/03/2019,Kolkata,Banglore,CCU → BOM → BLR,13:55,04:45 25 Mar,14h 50m,1 stop,In-flight meal not included,10661
Multiple carriers,9/05/2019,Delhi,Cochin,DEL → BOM → COK,10:20,19:00,8h 40m,1 stop,No info,9794
Jet Airways,9/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,23:35 10 May,27h 10m,1 stop,No info,13067
SpiceJet,3/03/2019,Chennai,Kolkata,MAA → CCU,17:45,20:05,2h 20m,non-stop,No info,7298
IndiGo,03/03/2019,Banglore,New Delhi,BLR → DEL,10:05,13:00,2h 55m,non-stop,No info,7648
Air India,12/05/2019,Kolkata,Banglore,CCU → BBI → BOM → BLR,12:00,21:50,9h 50m,2 stops,No info,10676
Air India,3/06/2019,Banglore,Delhi,BLR → DEL,10:00,12:45,2h 45m,non-stop,No info,6961
IndiGo,15/05/2019,Delhi,Cochin,DEL → BOM → COK,11:25,01:30 16 May,14h 5m,1 stop,No info,6979
Multiple carriers,27/05/2019,Delhi,Cochin,DEL → BOM → COK,09:00,21:00,12h,1 stop,No info,13587
