Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,3/06/2019,Delhi,Cochin,DEL → BOM → COK,15:00,19:00 04 Jun,28h,1 stop,No info,14714
Jet Airways,12/03/2019,Banglore,New Delhi,BLR → BOM → DEL,18:55,16:10 13 Mar,21h 15m,1 stop,In-flight meal not included,11087
Air India,1/03/2019,Delhi,Cochin,DEL → BOM → COK,04:00,07:40 02 Mar,27h 40m,1 stop,No info,28322
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,19:10 02 May,26h 10m,1 stop,In-flight meal not included,9314
IndiGo,9/06/2019,Delhi,Cochin,DEL → BLR → COK,15:10,20:00,4h 50m,1 stop,No info,7060
IndiGo,1/03/2019,Chennai,Kolkata,MAA → CCU,11:35,14:00,2h 25m,non-stop,No info,7900
Jet Airways,24/06/2019,Mumbai,Hyderabad,BOM → HYD,02:55,04:20,1h 25m,non-stop,No info,5678
IndiGo,24/04/2019,Kolkata,Banglore,CCU → MAA → BLR,19:35,00:10 25 Apr,4h 35m,1 stop,No info,4860
SpiceJet,1/05/2019,Mumbai,Hyderabad,BOM → HYD,05:45,07:15,1h 30m,non-stop,No info,2017
IndiGo,12/06/2019,Kolkata,Banglore,CCU → MAA → BLR,08:10,13:00,4h 50m,1 stop,No info,5069
Vistara,9/06/2019,Kolkata,Banglore,CCU → DEL → BLR,07:10,10:45 10 Jun,27h 35m,1 stop,No info,9397
