Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,24/06/2019,Mumbai,Hyderabad,BOM → HYD,20:05,21:40,1h 35m,non-stop,No info,2227
IndiGo,9/06/2019,Chennai,Kolkata,MAA → CCU,14:45,17:05,2h 20m,non-stop,No info,3597
Jet Airways,6/06/2019,Delhi,Cochin,DEL → BOM → COK,14:00,04:25 07 Jun,14h 25m,1 stop,No info,14714
SpiceJet,9/03/2019,Kolkata,Banglore,CCU → BLR,17:15,19:45,2h 30m,non-stop,No info,4622
Jet Airways,1/05/2019,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,04:25 02 May,22h 55m,2 stops,No info,15129
IndiGo,15/06/2019,Chennai,Kolkata,MAA → CCU,22:05,00:25 16 Jun,2h 20m,non-stop,No info,5277
Multiple carriers,27/03/2019,Delhi,Cochin,DEL → BOM → COK,09:00,18:50,9h 50m,1 stop,No info,11667
Jet Airways,9/06/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,19:10 10 Jun,26h 10m,1 stop,In-flight meal not included,10539
Jet Airways,9/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,14:25 10 May,18h,1 stop,No info,11467
Air India,12/06/2019,Delhi,Cochin,DEL → MAA → COK,17:20,09:25 13 Jun,16h 5m,1 stop,No info,7480
