Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air Asia,15/03/2019,Kolkata,Banglore,CCU → BLR,22:50,01:20 16 Mar,2h 30m,non-stop,No info,3782
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,09:45 16 May,13h 20m,1 stop,In-flight meal not included,12384
Multiple carriers,21/03/2019,Delhi,Cochin,DEL → BOM → COK,10:00,01:35 22 Mar,15h 35m,1 stop,In-flight meal not included,8565
IndiGo,21/03/2019,Delhi,Cochin,DEL → BOM → COK,16:00,21:00,5h,1 stop,No info,6232
IndiGo,09/03/2019,Banglore,New Delhi,BLR → DEL,05:30,08:20,2h 50m,non-stop,No info,4777
Air India,1/06/2019,Kolkata,Banglore,CCU → BLR,20:45,23:20,2h 35m,non-stop,No info,4145
Air Asia,15/05/2019,Kolkata,Banglore,CCU → DEL → BLR,22:40,10:40 16 May,12h,1 stop,No info,5192
Air India,1/04/2019,Delhi,Cochin,DEL → COK,05:10,08:00,2h 50m,non-stop,No info,4729
IndiGo,3/06/2019,Delhi,Cochin,DEL → BOM → COK,06:40,21:00,14h 20m,1 stop,No info,6093
Air India,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,09:25,18:30,9h 5m,1 stop,No info,8891
Jet Airways,27/03/2019,Delhi,Cochin,DEL → BOM → COK,16:00,04:25 28 Mar,12h 25m,1 stop,No info,12242
