Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
SpiceJet,18/06/2019,Kolkata,Banglore,CCU → BLR,06:55,09:30,2h 35m,non-stop,No info,3873
Air Asia,21/04/2019,Banglore,Delhi,BLR → DEL,11:10,13:55,2h 45m,non-stop,No info,4483
Air Asia,15/05/2019,Delhi,Cochin,DEL → BLR → COK,16:45,22:25,5h 40m,1 stop,No info,6752
IndiGo,12/04/2019,Banglore,Delhi,BLR → DEL,07:10,10:05,2h 55m,non-stop,No info,4823
Air India,6/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:30,08:55 07 May,12h 25m,1 stop,No info,10203
SpiceJet,18/05/2019,Kolkata,Banglore,CCU → BLR,22:20,00:40 19 May,2h 20m,non-stop,No info,3873
SpiceJet,27/03/2019,Mumbai,Hyderabad,BOM → HYD,13:10,14:30,1h 20m,non-stop,No info,2017
Jet Airways,6/06/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,04:40 07 Jun,20h 15m,1 stop,In-flight meal not included,8586
Jet Airways,01/03/2019,Banglore,New Delhi,BLR → BOM → DEL,22:50,10:25 02 Mar,11h 35m,1 stop,1 Long layover,31825
Air India,15/05/2019,Kolkata,Banglore,CCU → DEL → COK → BLR,10:00,13:45 16 May,27h 45m,2 stops,No info,16057
Jet Airways,6/06/2019,Delhi,Cochin,DEL → BOM → COK,02:15,04:25 07 Jun,26h 10m,1 stop,In-flight meal not included,10262
