Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Vistara,21/05/2019,Kolkata,Banglore,CCU → DEL → BLR,07:10,18:50,11h 40m,1 stop,No info,9345
IndiGo,15/05/2019,Delhi,Cochin,DEL → BOM → COK,18:35,01:30 16 May,6h 55m,1 stop,No info,7191
Multiple carriers,27/03/2019,Delhi,Cochin,DEL → BOM → COK,17:45,01:35 28 Mar,7h 50m,1 stop,No info,7845
Jet Airways,21/05/2019,Banglore,Delhi,BLR → DEL,11:10,14:05,2h 55m,non-stop,No info,7229
Air India,01/03/2019,Banglore,New Delhi,BLR → HYD → DEL,17:00,08:50 02 Mar,15h 50m,1 stop,1 Long layover,10981
Jet Airways,9/06/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,04:40 10 Jun,14h 35m,1 stop,No info,14178
IndiGo,21/03/2019,Delhi,Cochin,DEL → BOM → COK,07:30,21:00,13h 30m,1 stop,No info,8784
Jet Airways,12/05/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,04:40 13 May,8h 40m,1 stop,No info,13941
Jet Airways,21/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,19:10 22 May,22h 45m,1 stop,No info,13067
Jet Airways,27/06/2019,Mumbai,Hyderabad,BOM → HYD,10:20,11:50,1h 30m,non-stop,In-flight meal not included,4995
