Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,21/05/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,04:40 22 May,22h 10m,1 stop,In-flight meal not included,8586
Air India,21/05/2019,Kolkata,Banglore,CCU → BBI → BLR,12:00,13:15 22 May,25h 15m,1 stop,No info,7662
Jet Airways,3/03/2019,Delhi,Cochin,DEL → BOM → COK,09:55,18:50,8h 55m,1 stop,No info,18550
Vistara,12/06/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,23:25,6h 25m,1 stop,No info,8610
Jet Airways,1/05/2019,Banglore,Delhi,BLR → DEL,07:10,10:10,3h,non-stop,No info,7229
Air India,6/06/2019,Kolkata,Banglore,CCU → DEL → AMD → BLR,10:00,05:25 07 Jun,19h 25m,2 stops,No info,12009
Jet Airways,18/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,21:05 19 May,28h 5m,1 stop,No info,14151
Air India,9/04/2019,Delhi,Cochin,DEL → COK,05:10,08:00,2h 50m,non-stop,No info,4729
Air India,3/03/2019,Delhi,Cochin,DEL → COK,05:10,08:00,2h 50m,non-stop,No info,7931
Jet Airways,21/05/2019,Delhi,Cochin,DEL → BOM → COK,11:30,12:35 22 May,25h 5m,1 stop,In-flight meal not included,12898
Jet Airways,9/03/2019,Delhi,Cochin,DEL → BOM → COK,06:50,04:25 10 Mar,21h 35m,1 stop,No info,16289
