Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,9/06/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,22:05 10 Jun,29h 5m,1 stop,In-flight meal not included,10539
Air India,27/05/2019,Delhi,Cochin,DEL → BOM → COK,07:00,19:15,12h 15m,1 stop,No info,9929
Jet Airways,12/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,16:20 13 May,23h 50m,1 stop,In-flight meal not included,10844
Jet Airways,6/06/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,14:25 07 Jun,28h 50m,1 stop,No info,12692
Jet Airways,21/03/2019,Delhi,Cochin,DEL → BOM → COK,20:50,04:25 22 Mar,7h 35m,1 stop,In-flight meal not included,9212
Multiple carriers,15/05/2019,Delhi,Cochin,DEL → BOM → COK,15:00,01:30 16 May,10h 30m,1 stop,No info,13727
Air Asia,15/06/2019,Banglore,Delhi,BLR → DEL,04:55,07:45,2h 50m,non-stop,No info,4282
Jet Airways,24/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,16:20 25 May,21h 25m,1 stop,In-flight meal not included,10844
Air India,27/06/2019,Delhi,Cochin,DEL → MAA → COK,17:20,09:25 28 Jun,16h 5m,1 stop,No info,7480
IndiGo,1/05/2019,Banglore,Delhi,BLR → DEL,16:55,19:55,3h,non-stop,No info,4823
Jet Airways,18/05/2019,Delhi,Cochin,DEL → BOM → COK,22:50,12:35 19 May,13h 45m,1 stop,In-flight meal not included,12373
