Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
SpiceJet,6/06/2019,Kolkata,Banglore,CCU → IXB → BLR,15:55,21:25,5h 30m,1 stop,No info,8224
SpiceJet,6/03/2019,Delhi,Cochin,DEL → MAA → COK,06:10,11:20,5h 10m,1 stop,No info,9748
Jet Airways,21/03/2019,Delhi,Cochin,DEL → AMD → BOM → COK,19:10,04:25 23 Mar,33h 15m,2 stops,In-flight meal not included,8834
GoAir,6/05/2019,Kolkata,Banglore,CCU → AMD → BLR,16:40,00:15 07 May,7h 35m,1 stop,No info,7102
Multiple carriers,15/05/2019,Delhi,Cochin,DEL → BOM → COK,13:00,01:30 16 May,12h 30m,1 stop,No info,13727
Jet Airways,18/03/2019,Banglore,New Delhi,BLR → BOM → DEL,11:40,09:30 16 Mar,21h 50m,1 stop,In-flight meal not included,11087
Jet Airways,15/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,04:25 16 Jun,18h 45m,2 stops,In-flight meal not included,10368
Jet Airways,1/06/2019,Banglore,Delhi,BLR → DEL,06:00,08:45,2h 45m,non-stop,In-flight meal not included,7229
Jet Airways,15/06/2019,Delhi,Cochin,DEL → BOM → COK,18:15,19:00 16 Jun,24h 45m,1 stop,In-flight meal not included,10262
IndiGo,15/04/2019,Banglore,Delhi,BLR → DEL,20:00,22:50,2h 50m,non-stop,No info,4823
