Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,27/05/2019,Kolkata,Banglore,CCU → BLR,20:20,22:55,2h 35m,non-stop,No info,4804
Jet Airways,27/03/2019,Delhi,Cochin,DEL → BOM → COK,23:05,19:45 28 Mar,20h 40m,1 stop,In-flight meal not included,7438
Air Asia,3/05/2019,Banglore,Delhi,BLR → DEL,04:55,07:45,2h 50m,non-stop,No info,6181
Multiple carriers,1/05/2019,Delhi,Cochin,DEL → BOM → COK,19:00,01:30 02 May,6h 30m,1 stop,No info,9424
Air India,12/03/2019,Banglore,New Delhi,BLR → BOM → BHO → DEL,17:25,23:25 13 Mar,30h,2 stops,No info,12725
Air India,15/03/2019,Banglore,New Delhi,BLR → HYD → DEL,08:15,21:25,13h 10m,1 stop,No info,6046
SpiceJet,15/06/2019,Banglore,Delhi,BLR → DEL,21:10,00:05 16 Jun,2h 55m,non-stop,No info,3971
Jet Airways,6/06/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,14:25 07 Jun,18h,1 stop,No info,12692
IndiGo,6/03/2019,Delhi,Cochin,DEL → HYD → COK,14:20,22:20,8h,1 stop,No info,7451
Jet Airways,12/03/2019,Banglore,New Delhi,BLR → BOM → DEL,22:55,07:40 13 Mar,8h 45m,1 stop,No info,13817
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,22:05,12h 30m,1 stop,In-flight meal not included,10703
