Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,14:25 02 May,21h 25m,1 stop,No info,11467
Air India,3/06/2019,Delhi,Cochin,DEL → BOM → COK,07:00,19:15,12h 15m,1 stop,No info,8879
Multiple carriers,6/06/2019,Delhi,Cochin,DEL → BOM → COK,12:50,01:30 07 Jun,12h 40m,1 stop,No info,6795
IndiGo,3/03/2019,Delhi,Cochin,DEL → BOM → COK,07:30,15:30,8h,1 stop,No info,14871
Multiple carriers,3/03/2019,Delhi,Cochin,DEL → IDR → BOM → COK,15:05,01:35 04 Mar,10h 30m,2 stops,No info,34503
Air India,15/06/2019,Delhi,Cochin,DEL → HYD → MAA → COK,07:05,09:25 16 Jun,26h 20m,2 stops,No info,10975
Air India,24/05/2019,Kolkata,Banglore,CCU → GAU → DEL → BLR,09:50,23:15,13h 25m,2 stops,No info,15170
Air India,1/05/2019,Kolkata,Banglore,CCU → MAA → BLR,14:35,14:35 02 May,24h,1 stop,No info,7001
Air India,18/05/2019,Kolkata,Banglore,CCU → BOM → BLR,09:25,18:30,9h 5m,1 stop,No info,8576
Jet Airways,9/05/2019,Delhi,Cochin,DEL → JAI → BOM → COK,19:30,04:25 10 May,8h 55m,2 stops,No info,15129
