Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
89888,SpiceJet,SG-198,Bangalore,Night,zero,Late_Night,Delhi,Economy,2.67,30,4756
262210,Air_India,AI-729,Kolkata,Morning,one,Evening,Delhi,Business,8.83,18,42746
191165,Air_India,AI-539,Chennai,Evening,one,Morning,Mumbai,Economy,18.25,29,4672
67675,Air_India,AI-635,Mumbai,Early_Morning,one,Morning,Kolkata,Economy,25.0,35,6105
135138,GO_FIRST,G8-519,Kolkata,Evening,zero,Night,Mumbai,Economy,2.83,47,4499
118445,Indigo,6E-357,Bangalore,Night,zero,Night,Chennai,Economy,0.83,36,1604
112337,Air_India,AI-503,Bangalore,Evening,one,Evening,Hyderabad,Economy,25.5,24,6200
264983,Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Business,11.33,16,59108
221387,Vistara,UK-995,Delhi,Morning,one,Early_Morning,Hyderabad,Business,21.5,41,59649
71283,Vistara,UK-863,Mumbai,Morning,one,Night,Hyderabad,Economy,11.83,9,9093
