Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Vistara,9/03/2019,Delhi,Cochin,DEL → COK,06:00,09:10,3h 10m,non-stop,No info,7266
IndiGo,3/06/2019,Delhi,Cochin,DEL → BLR → COK,17:05,22:25,5h 20m,1 stop,No info,6493
Jet Airways,27/06/2019,Delhi,Cochin,DEL → BOM → COK,10:00,19:00,9h,1 stop,No info,14714
Multiple carriers,21/05/2019,Delhi,Cochin,DEL → BOM → COK,19:00,01:30 22 May,6h 30m,1 stop,No info,7485
Jet Airways,6/06/2019,Delhi,Cochin,DEL → BOM → COK,13:00,04:25 07 Jun,15h 25m,1 stop,In-flight meal not included,10262
Vistara,21/03/2019,Banglore,New Delhi,BLR → DEL,09:50,12:35,2h 45m,non-stop,No info,4878
Multiple carriers,12/06/2019,Delhi,Cochin,DEL → BOM → COK,19:00,01:30 13 Jun,6h 30m,1 stop,No info,7198
Jet Airways,06/03/2019,Banglore,New Delhi,BLR → BOM → DEL,16:55,09:00 07 Mar,16h 5m,1 stop,No info,17261
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,08:15 13 Jun,12h 15m,1 stop,No info,13044
Jet Airways,27/06/2019,Delhi,Cochin,DEL → BOM → COK,17:30,19:00 28 Jun,25h 30m,1 stop,In-flight meal not included,10262
Multiple carriers,15/06/2019,Delhi,Cochin,DEL → BOM → COK,06:40,19:15,12h 35m,1 stop,No info,8614
