Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,6/05/2019,Delhi,Cochin,DEL → BOM → COK,13:00,04:25 07 May,15h 25m,1 stop,No info,15554
SpiceJet,21/05/2019,Banglore,Delhi,BLR → DEL,09:30,12:20,2h 50m,non-stop,No check-in baggage included,3573
Multiple carriers,3/03/2019,Delhi,Cochin,DEL → BOM → COK,17:00,01:35 04 Mar,8h 35m,1 stop,No info,17073
Multiple carriers,9/06/2019,Delhi,Cochin,DEL → BOM → COK,11:40,01:30 10 Jun,13h 50m,1 stop,No info,6795
Vistara,21/03/2019,Banglore,New Delhi,BLR → DEL,07:00,09:40,2h 40m,non-stop,No info,5403
IndiGo,15/05/2019,Chennai,Kolkata,MAA → CCU,05:15,07:40,2h 25m,non-stop,No info,3540
Vistara,24/04/2019,Delhi,Cochin,DEL → COK,14:40,17:50,3h 10m,non-stop,No info,6216
Jet Airways,21/05/2019,Banglore,Delhi,BLR → DEL,15:50,18:45,2h 55m,non-stop,In-flight meal not included,3359
Jet Airways,24/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,23:35 25 May,28h 40m,1 stop,In-flight meal not included,10844
Air India,15/06/2019,Banglore,Delhi,BLR → DEL,13:20,16:10,2h 50m,non-stop,No info,6961
Air Asia,3/04/2019,Kolkata,Banglore,CCU → BLR,10:20,12:55,2h 35m,non-stop,No info,4107
