Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,27/06/2019,Banglore,Delhi,BLR → DEL,22:10,01:00 28 Jun,2h 50m,non-stop,No info,3419
Air India,9/06/2019,Kolkata,Banglore,CCU → GAU → IMF → DEL → BLR,09:50,23:15,13h 25m,3 stops,No info,14960
IndiGo,9/06/2019,Banglore,Delhi,BLR → DEL,21:15,00:15 10 Jun,3h,non-stop,No info,3943
Multiple carriers,9/05/2019,Delhi,Cochin,DEL → BOM → COK,09:00,19:15,10h 15m,1 stop,No info,14323
Air India,9/06/2019,Kolkata,Banglore,CCU → BOM → COK → BLR,16:50,13:45 10 Jun,20h 55m,2 stops,No info,11752
Multiple carriers,6/06/2019,Delhi,Cochin,DEL → BOM → COK,08:30,19:15,10h 45m,1 stop,No info,7677
Multiple carriers,24/05/2019,Delhi,Cochin,DEL → BOM → COK,13:00,21:00,8h,1 stop,No info,14067
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,09:20 02 May,12h 10m,1 stop,No info,14781
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,14:25 16 May,21h 25m,1 stop,No info,11467
Jet Airways,21/05/2019,Delhi,Cochin,DEL → ATQ → BOM → COK,20:00,04:25 22 May,8h 25m,2 stops,No info,16263
