Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Vistara,15/03/2019,Banglore,New Delhi,BLR → AMD → DEL,06:40,10:25 16 Mar,27h 45m,1 stop,No info,6590
Jet Airways,3/06/2019,Delhi,Cochin,DEL → BOM → COK,20:55,12:35 04 Jun,15h 40m,1 stop,In-flight meal not included,10262
SpiceJet,9/03/2019,Kolkata,Banglore,CCU → BLR,09:00,11:30,2h 30m,non-stop,No info,5515
Jet Airways,27/03/2019,Delhi,Cochin,DEL → AMD → BOM → COK,19:10,19:45 28 Mar,24h 35m,2 stops,In-flight meal not included,6643
IndiGo,24/06/2019,Mumbai,Hyderabad,BOM → HYD,19:05,20:35,1h 30m,non-stop,No info,2754
IndiGo,9/06/2019,Delhi,Cochin,DEL → BLR → COK,17:05,22:15,5h 10m,1 stop,No info,6493
IndiGo,24/05/2019,Kolkata,Banglore,CCU → NAG → BLR,18:05,23:30,5h 25m,1 stop,No info,6218
Air India,6/06/2019,Delhi,Cochin,DEL → BHO → BOM → COK,05:55,19:15,13h 20m,2 stops,No info,10861
IndiGo,6/03/2019,Delhi,Cochin,DEL → HYD → COK,07:35,16:10,8h 35m,1 stop,No info,7094
SpiceJet,24/03/2019,Mumbai,Hyderabad,BOM → HYD,22:45,00:10 25 Mar,1h 25m,non-stop,No info,2227
Jet Airways,21/04/2019,Banglore,Delhi,BLR → DEL,19:50,22:50,3h,non-stop,In-flight meal not included,4544
