Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,9/06/2019,Banglore,Delhi,BLR → DEL,17:45,20:45,3h,non-stop,No info,8016
Air India,12/03/2019,Mumbai,Hyderabad,BOM → AMD → ISK → HYD,05:30,14:50,9h 20m,2 stops,No info,11342
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,04:40 13 Jun,22h 10m,1 stop,In-flight meal not included,7594
Air Asia,3/06/2019,Banglore,Delhi,BLR → DEL,11:10,13:55,2h 45m,non-stop,No info,4483
Jet Airways,18/05/2019,Delhi,Cochin,DEL → ATQ → BOM → COK,20:00,04:25 19 May,8h 25m,2 stops,No info,16263
Air India,12/05/2019,Kolkata,Banglore,CCU → DEL → COK → BLR,10:00,01:20 13 May,15h 20m,2 stops,No info,13243
Jet Airways,12/06/2019,Banglore,Delhi,BLR → DEL,06:00,08:45,2h 45m,non-stop,In-flight meal not included,6478
Jet Airways,6/03/2019,Delhi,Cochin,DEL → BOM → COK,23:05,04:25 07 Mar,5h 20m,1 stop,No info,15764
Air India,3/04/2019,Kolkata,Banglore,CCU → BBI → HYD → BLR,09:10,04:40 04 Apr,19h 30m,2 stops,No info,4647
Jet Airways,3/06/2019,Banglore,Delhi,BLR → DEL,19:50,22:50,3h,non-stop,No info,8016
