Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,18/05/2019,Kolkata,Banglore,CCU → IXR → DEL → BLR,05:50,08:55 19 May,27h 5m,2 stops,No info,12723
SpiceJet,15/05/2019,Mumbai,Hyderabad,BOM → HYD,13:15,14:45,1h 30m,non-stop,No check-in baggage included,2175
IndiGo,27/05/2019,Delhi,Cochin,DEL → BOM → COK,09:15,01:30 28 May,16h 15m,1 stop,No info,6628
Jet Airways,12/06/2019,Delhi,Cochin,DEL → NAG → BOM → COK,14:35,04:25 13 Jun,13h 50m,2 stops,No info,13376
IndiGo,27/03/2019,Kolkata,Banglore,CCU → BLR,15:10,17:45,2h 35m,non-stop,No info,4148
Jet Airways,27/03/2019,Delhi,Cochin,DEL → IDR → BOM → COK,05:25,04:25 28 Mar,23h,2 stops,In-flight meal not included,9254
Jet Airways,24/06/2019,Banglore,Delhi,BLR → DEL,18:55,22:00,3h 5m,non-stop,No info,8016
Jet Airways,1/05/2019,Banglore,Delhi,BLR → DEL,17:45,20:45,3h,non-stop,In-flight meal not included,4030
Jet Airways,12/05/2019,Banglore,Delhi,BLR → DEL,17:45,20:45,3h,non-stop,In-flight meal not included,5198
Air Asia,15/04/2019,Kolkata,Banglore,CCU → BLR,19:55,22:25,2h 30m,non-stop,No info,4409
Air India,1/03/2019,Mumbai,Hyderabad,BOM → HYD,13:55,15:25,1h 30m,non-stop,No info,10082
