Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,9/04/2019,Banglore,Delhi,BLR → DEL,04:00,06:50,2h 50m,non-stop,No info,3943
Air India,03/03/2019,Banglore,New Delhi,BLR → BOM → AMD → DEL,17:25,08:45 07 Mar,15h 20m,2 stops,No info,11570
Air Asia,12/04/2019,Kolkata,Banglore,CCU → BLR,19:55,22:25,2h 30m,non-stop,No info,4409
Air India,1/06/2019,Delhi,Cochin,DEL → COK,14:10,17:10,3h,non-stop,No info,6934
Jet Airways,12/03/2019,Banglore,New Delhi,BLR → BOM → DEL,22:55,10:25 13 Mar,11h 30m,1 stop,No info,13817
Jet Airways,9/05/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,09:45 10 May,24h 10m,1 stop,No info,12121
IndiGo,18/06/2019,Kolkata,Banglore,CCU → BLR,17:15,19:50,2h 35m,non-stop,No info,4804
Jet Airways,12/06/2019,Banglore,Delhi,BLR → DEL,08:20,11:20,3h,non-stop,In-flight meal not included,5769
SpiceJet,18/05/2019,Kolkata,Banglore,CCU → BLR,14:55,17:25,2h 30m,non-stop,No info,4174
SpiceJet,24/03/2019,Banglore,New Delhi,BLR → DEL,09:35,12:30,2h 55m,non-stop,No info,6309
