Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,27/04/2019,Delhi,Cochin,DEL → COK,14:10,17:10,3h,non-stop,No info,6094
Jet Airways,12/06/2019,Delhi,Cochin,DEL → BOM → COK,20:55,12:35 13 Jun,15h 40m,1 stop,In-flight meal not included,10262
Jet Airways,9/04/2019,Delhi,Cochin,DEL → JDH → BOM → COK,11:40,19:00,7h 20m,2 stops,No info,15439
IndiGo,6/05/2019,Banglore,Delhi,BLR → DEL,23:30,02:20 07 May,2h 50m,non-stop,No info,4077
GoAir,18/05/2019,Banglore,Delhi,BLR → DEL,20:55,23:40,2h 45m,non-stop,No info,4632
Jet Airways,6/06/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,18:00,8h 25m,1 stop,No info,12692
IndiGo,24/04/2019,Kolkata,Banglore,CCU → HYD → BLR,19:20,23:45,4h 25m,1 stop,No info,3480
Multiple carriers,18/05/2019,Delhi,Cochin,DEL → IXU → BOM → COK,17:50,01:30 19 May,7h 40m,2 stops,No info,19360
Jet Airways,15/03/2019,Banglore,New Delhi,BLR → BOM → DEL,11:40,08:15 16 Mar,20h 35m,1 stop,In-flight meal not included,9134
Multiple carriers,24/06/2019,Delhi,Cochin,DEL → BOM → COK,14:00,21:00,7h,1 stop,No info,13587
Jet Airways,9/05/2019,Delhi,Cochin,DEL → BOM → COK,17:30,19:00 10 May,25h 30m,1 stop,No info,15554
