Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,9/03/2019,Delhi,Cochin,DEL → BOM → COK,19:15,18:50 10 Mar,23h 35m,1 stop,In-flight meal not included,14053
Jet Airways,27/06/2019,Delhi,Cochin,DEL → BOM → COK,21:50,19:00 28 Jun,21h 10m,1 stop,In-flight meal not included,10262
IndiGo,21/06/2019,Banglore,Delhi,BLR → DEL,20:00,22:50,2h 50m,non-stop,No info,4823
Air India,18/05/2019,Delhi,Cochin,DEL → BLR → COK,17:40,08:15 19 May,14h 35m,1 stop,No info,8361
Air India,9/06/2019,Delhi,Cochin,DEL → NAG → BOM → COK,05:55,19:15 10 Jun,37h 20m,2 stops,No info,10493
Multiple carriers,3/03/2019,Delhi,Cochin,DEL → BOM → COK,07:05,13:20,6h 15m,1 stop,No info,17057
Air India,18/05/2019,Delhi,Cochin,DEL → HYD → BOM → COK,17:15,19:15 19 May,26h,2 stops,No info,12392
IndiGo,12/06/2019,Delhi,Cochin,DEL → BOM → COK,11:25,01:30 13 Jun,14h 5m,1 stop,No info,5883
Jet Airways,21/05/2019,Delhi,Cochin,DEL → BOM → COK,11:30,19:00,7h 30m,1 stop,In-flight meal not included,12898
Jet Airways,21/05/2019,Delhi,Cochin,DEL → BOM → COK,02:15,19:00,16h 45m,1 stop,No info,16079
Multiple carriers,12/06/2019,Delhi,Cochin,DEL → BOM → COK,04:55,12:35,7h 40m,1 stop,No info,10678
