Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Vistara,09/03/2019,Banglore,New Delhi,BLR → DEL,09:50,12:35,2h 45m,non-stop,No info,11598
Jet Airways,1/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,19:30,12:35 02 Jun,17h 5m,2 stops,No info,13014
Jet Airways,1/06/2019,Delhi,Cochin,DEL → BOM → COK,19:15,12:35 02 Jun,17h 20m,1 stop,In-flight meal not included,10262
Air India,9/04/2019,Delhi,Cochin,DEL → CCU → BOM → COK,20:15,19:15 10 Apr,23h,2 stops,No info,9916
Jet Airways,24/03/2019,Kolkata,Banglore,CCU → BOM → BLR,16:55,12:00 25 Mar,19h 5m,1 stop,No info,14231
Jet Airways,15/06/2019,Banglore,Delhi,BLR → DEL,11:10,14:05,2h 55m,non-stop,In-flight meal not included,7229
IndiGo,27/03/2019,Delhi,Cochin,DEL → BOM → COK,17:10,01:35 28 Mar,8h 25m,1 stop,No info,6316
Air Asia,9/03/2019,Kolkata,Banglore,CCU → BLR,10:20,12:55,2h 35m,non-stop,No info,4384
Air India,12/06/2019,Delhi,Cochin,DEL → CCU → BOM → COK,16:55,19:15 13 Jun,26h 20m,2 stops,No info,13381
IndiGo,12/05/2019,Chennai,Kolkata,MAA → CCU,11:35,14:00,2h 25m,non-stop,No info,4332
