Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,27/05/2019,Banglore,Delhi,BLR → DEL,07:10,10:10,3h,non-stop,In-flight meal not included,4030
Air Asia,9/05/2019,Kolkata,Banglore,CCU → BLR,22:50,01:20 10 May,2h 30m,non-stop,No info,3807
Air India,12/05/2019,Kolkata,Banglore,CCU → DEL → COK → BLR,10:00,01:20 13 May,15h 20m,2 stops,No info,12140
SpiceJet,6/03/2019,Kolkata,Banglore,CCU → BLR,09:00,11:30,2h 30m,non-stop,No info,4096
Jet Airways,15/06/2019,Delhi,Cochin,DEL → ATQ → BOM → COK,18:20,12:35 16 Jun,18h 15m,2 stops,No info,14300
Multiple carriers,27/06/2019,Delhi,Cochin,DEL → BOM → COK,11:40,21:00,9h 20m,1 stop,In-flight meal not included,6007
IndiGo,1/04/2019,Kolkata,Banglore,CCU → BLR,14:25,16:55,2h 30m,non-stop,No info,4174
SpiceJet,21/06/2019,Chennai,Kolkata,MAA → CCU,17:45,20:05,2h 20m,non-stop,No info,3597
Air India,24/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,12:00,19:15,7h 15m,2 stops,No info,9548
Air India,15/03/2019,Banglore,New Delhi,BLR → BOM → DEL,08:50,15:15,6h 25m,1 stop,No info,8714
