Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,9/03/2019,Delhi,Cochin,DEL → BOM → COK,00:20,04:25 10 Mar,28h 5m,1 stop,In-flight meal not included,11848
Air India,6/03/2019,Mumbai,Hyderabad,BOM → DEL → HYD,10:00,23:45,13h 45m,1 stop,No info,11678
IndiGo,18/05/2019,Banglore,Delhi,BLR → DEL,18:25,21:20,2h 55m,non-stop,No info,4823
SpiceJet,15/04/2019,Banglore,Delhi,BLR → DEL,21:10,00:05 16 Apr,2h 55m,non-stop,No check-in baggage included,3919
Vistara,12/06/2019,Chennai,Kolkata,MAA → CCU,17:45,20:05,2h 20m,non-stop,No info,11982
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,18:00,8h 25m,1 stop,In-flight meal not included,10703
Jet Airways,18/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,23:35 19 May,28h 40m,1 stop,In-flight meal not included,10844
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,19:50 16 May,24h 55m,1 stop,In-flight meal not included,10844
IndiGo,27/06/2019,Mumbai,Hyderabad,BOM → HYD,16:55,18:25,1h 30m,non-stop,No info,3175
Air India,1/06/2019,Delhi,Cochin,DEL → BOM → COK,08:00,19:15,11h 15m,1 stop,No info,9929
Jet Airways,06/03/2019,Banglore,New Delhi,BLR → BOM → DEL,14:05,19:10,5h 5m,1 stop,No info,19225
