Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,21/05/2019,Kolkata,Banglore,CCU → BOM → PNQ → BLR,06:30,20:50,14h 20m,2 stops,In-flight meal not included,10118
Air India,1/05/2019,Kolkata,Banglore,CCU → BOM → AMD → BLR,09:25,05:25 02 May,20h,2 stops,No info,14687
Multiple carriers,27/05/2019,Delhi,Cochin,DEL → BOM → COK,11:30,19:15,7h 45m,1 stop,In-flight meal not included,9254
Jet Airways,1/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,04:25 02 Jun,18h 45m,2 stops,In-flight meal not included,10368
Jet Airways,6/06/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,20:45,6h 40m,1 stop,No info,14571
Jet Airways,1/06/2019,Banglore,Delhi,BLR → DEL,15:15,18:10,2h 55m,non-stop,In-flight meal not included,7229
IndiGo,6/06/2019,Delhi,Cochin,DEL → BOM → COK,06:40,21:00,14h 20m,1 stop,No info,6093
Multiple carriers,9/03/2019,Delhi,Cochin,DEL → BOM → COK,08:00,21:00,13h,1 stop,No info,16023
IndiGo,6/06/2019,Chennai,Kolkata,MAA → CCU,14:45,17:05,2h 20m,non-stop,No info,3597
Jet Airways,24/03/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,23:25,16h 55m,1 stop,In-flight meal not included,8824
