Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,24/06/2019,Delhi,Cochin,DEL → BOM → COK,10:00,19:15,9h 15m,1 stop,No info,9194
SpiceJet,3/06/2019,Kolkata,Banglore,CCU → BLR,06:55,09:30,2h 35m,non-stop,No info,3873
IndiGo,9/06/2019,Kolkata,Banglore,CCU → PAT → BLR,09:20,14:15,4h 55m,1 stop,No info,11465
Air India,9/06/2019,Delhi,Cochin,DEL → BLR → COK,09:45,23:00,13h 15m,1 stop,No info,8907
Air India,21/03/2019,Delhi,Cochin,DEL → HYD → BOM → COK,17:15,19:15 22 Mar,26h,2 stops,No info,8770
Jet Airways,27/03/2019,Delhi,Cochin,DEL → BOM → COK,09:55,04:25 28 Mar,18h 30m,1 stop,No info,12242
Multiple carriers,12/06/2019,Delhi,Cochin,DEL → BOM → COK,10:00,19:00,9h,1 stop,No info,12192
Vistara,1/04/2019,Kolkata,Banglore,CCU → DEL → BLR,07:10,10:45 02 Apr,27h 35m,1 stop,No info,8505
Jet Airways,9/05/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,09:20 10 May,19h 15m,1 stop,In-flight meal not included,9663
Multiple carriers,15/06/2019,Delhi,Cochin,DEL → BOM → COK,07:30,19:15,11h 45m,1 stop,No info,8614
Jet Airways,24/06/2019,Delhi,Cochin,DEL → IDR → BOM → COK,05:30,04:25 25 Jun,22h 55m,2 stops,No info,13292
