Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,24/03/2019,Mumbai,Hyderabad,BOM → HYD,19:35,21:05,1h 30m,non-stop,No info,5678
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,18:15 13 Jun,23h 20m,1 stop,In-flight meal not included,8529
Air India,9/05/2019,Delhi,Cochin,DEL → COK,05:10,08:00,2h 50m,non-stop,No info,5201
Jet Airways,21/05/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,21:05,11h 30m,1 stop,No info,14151
Air Asia,3/05/2019,Banglore,Delhi,BLR → DEL,11:10,13:55,2h 45m,non-stop,No info,4483
IndiGo,6/04/2019,Kolkata,Banglore,CCU → BLR,22:15,00:50 07 Apr,2h 35m,non-stop,No info,4174
Jet Airways,18/05/2019,Delhi,Cochin,DEL → BHO → BOM → COK,05:30,12:35,7h 5m,2 stops,In-flight meal not included,15544
IndiGo,27/05/2019,Delhi,Cochin,DEL → COK,21:05,00:20 28 May,3h 15m,non-stop,No info,5601
IndiGo,3/04/2019,Banglore,Delhi,BLR → DEL,01:30,04:15,2h 45m,non-stop,No info,3419
Air Asia,27/04/2019,Delhi,Cochin,DEL → BLR → COK,07:55,22:25,14h 30m,1 stop,No info,6451
Air India,12/05/2019,Kolkata,Banglore,CCU → BOM → COK → BLR,09:25,13:45 13 May,28h 20m,2 stops,No info,12592
