Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,18/04/2019,Banglore,Delhi,BLR → DEL,23:30,02:20 19 Apr,2h 50m,non-stop,No info,4591
Multiple carriers,3/06/2019,Delhi,Cochin,DEL → BOM → COK,13:00,19:15,6h 15m,1 stop,No info,14848
Multiple carriers,12/06/2019,Delhi,Cochin,DEL → BOM → COK,08:45,19:15,10h 30m,1 stop,No info,8266
Air India,18/05/2019,Delhi,Cochin,DEL → HYD → BOM → COK,17:15,19:15 19 May,26h,2 stops,No info,12392
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,12:00 13 Jun,17h 5m,1 stop,No info,13044
Jet Airways,21/05/2019,Delhi,Cochin,DEL → BOM → COK,07:05,04:25 22 May,21h 20m,1 stop,In-flight meal not included,12898
Jet Airways,21/03/2019,Delhi,Cochin,DEL → BOM → COK,22:50,04:25 22 Mar,5h 35m,1 stop,No info,12242
IndiGo,18/05/2019,Banglore,Delhi,BLR → DEL,10:10,13:00,2h 50m,non-stop,No info,3943
Vistara,24/03/2019,Kolkata,Banglore,CCU → DEL → BLR,20:20,22:10 25 Mar,25h 50m,1 stop,No info,11105
Jet Airways,12/05/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,09:20 13 May,12h 10m,1 stop,No info,14388
Jet Airways,18/05/2019,Delhi,Cochin,DEL → JAI → BOM → COK,19:30,12:35 19 May,17h 5m,2 stops,No info,13014
