Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,24/03/2019,Banglore,New Delhi,BLR → DEL,16:55,19:45,2h 50m,non-stop,No info,7303
Air India,1/05/2019,Kolkata,Banglore,CCU → HYD → BLR,19:00,11:05 02 May,16h 5m,1 stop,No info,6117
IndiGo,12/05/2019,Delhi,Cochin,DEL → COK,05:35,08:50,3h 15m,non-stop,No info,6015
Air India,9/06/2019,Kolkata,Banglore,CCU → BOM → GOI → BLR,09:25,05:35 10 Jun,20h 10m,2 stops,No info,11642
Multiple carriers,18/05/2019,Delhi,Cochin,DEL → BOM → COK,06:40,19:15,12h 35m,1 stop,No info,7564
IndiGo,24/04/2019,Banglore,Delhi,BLR → DEL,16:55,19:55,3h,non-stop,No info,4823
IndiGo,27/06/2019,Delhi,Cochin,DEL → HYD → COK,05:05,16:10,11h 5m,1 stop,No info,6442
Air India,9/06/2019,Kolkata,Banglore,CCU → HYD → BLR,19:00,11:05 10 Jun,16h 5m,1 stop,No info,6327
Air India,27/03/2019,Delhi,Cochin,DEL → BLR → COK,09:45,08:15 28 Mar,22h 30m,1 stop,No info,7416
Air India,27/05/2019,Delhi,Cochin,DEL → LKO → BOM → COK,07:10,07:40 28 May,24h 30m,2 stops,No info,14588
