Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Multiple carriers,3/03/2019,Delhi,Cochin,DEL → BOM → COK,08:25,18:50,10h 25m,1 stop,No info,15135
Multiple carriers Premium economy,21/03/2019,Delhi,Cochin,DEL → BOM → COK,06:00,12:35,6h 35m,1 stop,No info,13369
Jet Airways,27/06/2019,Delhi,Cochin,DEL → JDH → BOM → COK,11:40,19:00,7h 20m,2 stops,No info,18804
Air Asia,9/05/2019,Delhi,Cochin,DEL → BLR → COK,20:45,07:10 10 May,10h 25m,1 stop,No info,6751
Air India,9/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:30,08:55 10 May,12h 25m,1 stop,No info,10203
Jet Airways,01/03/2019,Banglore,New Delhi,BLR → BOM → DEL,07:00,21:20,14h 20m,1 stop,No info,27992
Air India,12/06/2019,Delhi,Cochin,DEL → LKO → BOM → COK,07:10,19:15,12h 5m,2 stops,No info,12488
Jet Airways,12/04/2019,Banglore,Delhi,BLR → DEL,07:10,10:10,3h,non-stop,In-flight meal not included,5198
Jet Airways,1/05/2019,Banglore,Delhi,BLR → DEL,17:45,20:45,3h,non-stop,No info,7229
Air India,12/06/2019,Kolkata,Banglore,CCU → IXR → DEL → BLR,05:50,23:15,17h 25m,2 stops,No info,12723
Air India,6/03/2019,Mumbai,Hyderabad,BOM → BHO → DEL → HYD,06:00,09:10 07 Mar,27h 10m,2 stops,No info,13169
