Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,18/05/2019,Mumbai,Hyderabad,BOM → HYD,21:20,22:50,1h 30m,non-stop,No info,2227
Multiple carriers,27/06/2019,Delhi,Cochin,DEL → IXU → BOM → COK,17:50,01:30 28 Jun,7h 40m,2 stops,No info,18275
SpiceJet,21/04/2019,Delhi,Cochin,DEL → PNQ → COK,08:45,13:15,4h 30m,1 stop,No check-in baggage included,6356
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,20:45,6h 40m,1 stop,No info,14781
Jet Airways,27/05/2019,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,12:35 28 May,26h 55m,2 stops,In-flight meal not included,13029
GoAir,1/05/2019,Banglore,Delhi,BLR → DEL,11:40,14:30,2h 50m,non-stop,No info,4340
Air India,12/06/2019,Kolkata,Banglore,CCU → DEL → COK → BLR,17:30,13:45 13 Jun,20h 15m,2 stops,No info,12224
Jet Airways,24/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,18:15 25 May,25h 45m,1 stop,In-flight meal not included,10844
IndiGo,15/04/2019,Kolkata,Banglore,CCU → BLR,09:35,12:20,2h 45m,non-stop,No info,4174
Air India,01/03/2019,Banglore,New Delhi,BLR → HYD → VGA → DEL,17:00,22:55 02 Mar,29h 55m,2 stops,No info,14887
Multiple carriers,9/04/2019,Delhi,Cochin,DEL → BOM → COK,09:00,19:15,10h 15m,1 stop,No info,12853
